ID,none,disgust,like,happiness,sadness,surprise,anger,fear
5733,1,0,0,0,0,0,0,0
5734,0,0,0,1,0,0,0,0
5735,0,0,0,1,0,0,0,0
5736,1,0,0,0,0,0,0,0
5737,1,0,0,0,0,0,0,0
5738,1,0,0,0,0,0,0,0
5739,0,0,0,1,0,0,0,0
5740,1,0,0,0,0,0,0,0
5741,1,0,0,0,0,0,0,0
5742,1,0,0,0,0,0,0,0
5743,1,0,0,0,0,0,0,0
5744,1,0,0,0,0,0,0,0
5745,1,0,0,0,0,0,0,0
5746,0,0,1,0,0,0,0,0
5747,1,0,0,0,0,0,0,0
5748,1,0,0,0,0,0,0,0
5749,0,0,1,0,0,0,0,0
5750,1,0,0,0,0,0,0,0
5751,1,0,0,0,0,0,0,0
5752,1,0,0,0,0,0,0,0
5753,0,1,0,0,0,0,0,0
5754,1,0,0,0,0,0,0,0
5755,1,0,0,0,0,0,0,0
5756,0,0,0,0,1,0,0,0
5757,0,0,0,1,0,0,0,0
5758,1,0,0,0,0,0,0,0
5759,0,0,1,0,0,0,0,0
5760,0,1,0,0,0,0,0,0
5761,1,0,0,0,0,0,0,0
5762,1,0,0,0,0,0,0,0
5763,1,0,0,0,0,0,0,0
5764,0,0,1,0,0,0,0,0
5765,1,0,0,0,0,0,0,0
5766,1,0,0,0,0,0,0,0
5767,1,0,0,0,0,0,0,0
5768,1,0,0,0,0,0,0,0
5769,0,0,1,0,0,0,0,0
5770,1,0,0,0,0,0,0,0
5771,0,0,0,0,0,1,0,0
5772,1,0,0,0,0,0,0,0
5773,0,0,1,0,0,0,0,0
5774,1,0,0,0,0,0,0,0
5775,1,0,0,0,0,0,0,0
5776,1,0,0,0,0,0,0,0
5777,1,0,0,0,0,0,0,0
5778,1,0,0,0,0,0,0,0
5779,0,0,1,0,0,0,0,0
5780,1,0,0,0,0,0,0,0
5781,1,0,0,0,0,0,0,0
5782,0,0,0,1,0,0,0,0
5783,1,0,0,0,0,0,0,0
5784,0,0,1,0,0,0,0,0
5785,1,0,0,0,0,0,0,0
5786,1,0,0,0,0,0,0,0
5787,1,0,0,0,0,0,0,0
5788,1,0,0,0,0,0,0,0
5789,1,0,0,0,0,0,0,0
5790,1,0,0,0,0,0,0,0
5791,0,0,0,0,0,0,1,0
5792,0,0,0,0,1,0,0,0
5793,0,0,0,0,0,0,1,0
5794,0,0,0,1,0,0,0,0
5795,1,0,0,0,0,0,0,0
5796,0,0,1,0,0,0,0,0
5797,1,0,0,0,0,0,0,0
5798,0,1,0,0,0,0,0,0
5799,0,1,0,0,0,0,0,0
5800,1,0,0,0,0,0,0,0
5801,0,1,0,0,0,0,0,0
5802,1,0,0,0,0,0,0,0
5803,1,0,0,0,0,0,0,0
5804,0,0,0,1,0,0,0,0
5805,1,0,0,0,0,0,0,0
5806,0,0,0,0,0,0,1,0
5807,1,0,0,0,0,0,0,0
5808,1,0,0,0,0,0,0,0
5809,1,0,0,0,0,0,0,0
5810,1,0,0,0,0,0,0,0
5811,0,0,0,1,0,0,0,0
5812,1,0,0,0,0,0,0,0
5813,1,0,0,0,0,0,0,0
5814,0,0,0,1,0,0,0,0
5815,0,0,0,1,0,0,0,0
5816,1,0,0,0,0,0,0,0
5817,1,0,0,0,0,0,0,0
5818,1,0,0,0,0,0,0,0
5819,1,0,0,0,0,0,0,0
5820,0,0,0,0,0,0,1,0
5821,0,0,1,0,0,0,0,0
5822,0,0,1,0,0,0,0,0
5823,1,0,0,0,0,0,0,0
5824,1,0,0,0,0,0,0,0
5825,0,0,0,1,0,0,0,0
5826,1,0,0,0,0,0,0,0
5827,1,0,0,0,0,0,0,0
5828,0,0,0,0,0,0,1,0
5829,1,0,0,0,0,0,0,0
5830,0,1,0,0,0,0,0,0
5831,1,0,0,0,0,0,0,0
5832,0,1,0,0,0,0,0,0
5833,1,0,0,0,0,0,0,0
5834,0,0,0,0,1,0,0,0
5835,0,0,0,0,0,0,1,0
5836,0,0,1,0,0,0,0,0
5837,0,1,0,0,0,0,0,0
5838,0,0,0,1,0,0,0,0
5839,0,1,0,0,0,0,0,0
5840,0,0,0,1,0,0,0,0
5841,1,0,0,0,0,0,0,0
5842,1,0,0,0,0,0,0,0
5843,1,0,0,0,0,0,0,0
5844,1,0,0,0,0,0,0,0
5845,1,0,0,0,0,0,0,0
5846,0,0,0,0,1,0,0,0
5847,0,0,0,1,0,0,0,0
5848,0,0,1,0,0,0,0,0
5849,0,0,1,0,0,0,0,0
5850,1,0,0,0,0,0,0,0
5851,1,0,0,0,0,0,0,0
5852,1,0,0,0,0,0,0,0
5853,0,0,0,0,1,0,0,0
5854,0,0,1,0,0,0,0,0
5855,1,0,0,0,0,0,0,0
5856,0,0,1,0,0,0,0,0
5857,1,0,0,0,0,0,0,0
5858,1,0,0,0,0,0,0,0
5859,0,0,0,1,0,0,0,0
5860,1,0,0,0,0,0,0,0
5861,1,0,0,0,0,0,0,0
5862,0,0,0,0,1,0,0,0
5863,1,0,0,0,0,0,0,0
5864,0,0,1,0,0,0,0,0
5865,1,0,0,0,0,0,0,0
5866,1,0,0,0,0,0,0,0
5867,0,0,0,1,0,0,0,0
5868,0,0,1,0,0,0,0,0
5869,1,0,0,0,0,0,0,0
5870,1,0,0,0,0,0,0,0
5871,1,0,0,0,0,0,0,0
5872,1,0,0,0,0,0,0,0
5873,1,0,0,0,0,0,0,0
5874,0,0,1,0,0,0,0,0
5875,1,0,0,0,0,0,0,0
5876,1,0,0,0,0,0,0,0
5877,1,0,0,0,0,0,0,0
5878,0,0,0,0,1,0,0,0
5879,0,1,0,0,0,0,0,0
5880,0,0,0,1,0,0,0,0
5881,1,0,0,0,0,0,0,0
5882,1,0,0,0,0,0,0,0
5883,0,0,0,1,0,0,0,0
5884,0,0,1,0,0,0,0,0
5885,1,0,0,0,0,0,0,0
5886,0,1,0,0,0,0,0,0
5887,0,0,1,0,0,0,0,0
5888,1,0,0,0,0,0,0,0
5889,0,0,1,0,0,0,0,0
5890,1,0,0,0,0,0,0,0
5891,0,0,0,0,1,0,0,0
5892,0,1,0,0,0,0,0,0
5893,0,0,0,0,1,0,0,0
5894,1,0,0,0,0,0,0,0
5895,0,1,0,0,0,0,0,0
5896,0,0,0,0,1,0,0,0
5897,1,0,0,0,0,0,0,0
5898,0,0,1,0,0,0,0,0
5899,0,0,1,0,0,0,0,0
5900,1,0,0,0,0,0,0,0
5901,0,0,0,0,1,0,0,0
5902,1,0,0,0,0,0,0,0
5903,1,0,0,0,0,0,0,0
5904,1,0,0,0,0,0,0,0
5905,1,0,0,0,0,0,0,0
5906,1,0,0,0,0,0,0,0
5907,0,0,1,0,0,0,0,0
5908,0,0,0,0,1,0,0,0
5909,1,0,0,0,0,0,0,0
5910,0,0,1,0,0,0,0,0
5911,0,0,1,0,0,0,0,0
5912,1,0,0,0,0,0,0,0
5913,0,0,0,1,0,0,0,0
5914,1,0,0,0,0,0,0,0
5915,0,0,1,0,0,0,0,0
5916,1,0,0,0,0,0,0,0
5917,0,0,0,0,1,0,0,0
5918,1,0,0,0,0,0,0,0
5919,1,0,0,0,0,0,0,0
5920,0,0,0,0,0,0,1,0
5921,1,0,0,0,0,0,0,0
5922,0,0,0,0,0,0,1,0
5923,1,0,0,0,0,0,0,0
5924,0,0,1,0,0,0,0,0
5925,0,0,0,1,0,0,0,0
5926,1,0,0,0,0,0,0,0
5927,1,0,0,0,0,0,0,0
5928,1,0,0,0,0,0,0,0
5929,0,1,0,0,0,0,0,0
5930,0,0,0,0,1,0,0,0
5931,0,0,1,0,0,0,0,0
5932,1,0,0,0,0,0,0,0
5933,0,0,1,0,0,0,0,0
5934,1,0,0,0,0,0,0,0
5935,1,0,0,0,0,0,0,0
5936,0,0,0,0,1,0,0,0
5937,1,0,0,0,0,0,0,0
5938,0,0,0,0,1,0,0,0
5939,1,0,0,0,0,0,0,0
5940,1,0,0,0,0,0,0,0
5941,1,0,0,0,0,0,0,0
5942,1,0,0,0,0,0,0,0
5943,1,0,0,0,0,0,0,0
5944,1,0,0,0,0,0,0,0
5945,1,0,0,0,0,0,0,0
5946,1,0,0,0,0,0,0,0
5947,0,0,0,0,0,0,1,0
5948,1,0,0,0,0,0,0,0
5949,0,0,0,0,0,0,1,0
5950,0,0,0,0,1,0,0,0
5951,0,1,0,0,0,0,0,0
5952,1,0,0,0,0,0,0,0
5953,0,0,1,0,0,0,0,0
5954,1,0,0,0,0,0,0,0
5955,0,0,0,0,0,0,1,0
5956,0,0,1,0,0,0,0,0
5957,1,0,0,0,0,0,0,0
5958,1,0,0,0,0,0,0,0
5959,0,1,0,0,0,0,0,0
5960,1,0,0,0,0,0,0,0
5961,1,0,0,0,0,0,0,0
5962,0,0,0,0,1,0,0,0
5963,1,0,0,0,0,0,0,0
5964,0,0,0,1,0,0,0,0
5965,0,1,0,0,0,0,0,0
5966,1,0,0,0,0,0,0,0
5967,1,0,0,0,0,0,0,0
5968,0,0,1,0,0,0,0,0
5969,1,0,0,0,0,0,0,0
5970,0,1,0,0,0,0,0,0
5971,1,0,0,0,0,0,0,0
5972,0,0,0,0,0,0,1,0
5973,1,0,0,0,0,0,0,0
5974,1,0,0,0,0,0,0,0
5975,1,0,0,0,0,0,0,0
5976,1,0,0,0,0,0,0,0
5977,0,1,0,0,0,0,0,0
5978,0,0,0,0,0,0,1,0
5979,1,0,0,0,0,0,0,0
5980,1,0,0,0,0,0,0,0
5981,1,0,0,0,0,0,0,0
5982,1,0,0,0,0,0,0,0
5983,0,0,0,0,0,0,1,0
5984,0,0,0,0,1,0,0,0
5985,1,0,0,0,0,0,0,0
5986,1,0,0,0,0,0,0,0
5987,0,0,0,1,0,0,0,0
5988,1,0,0,0,0,0,0,0
5989,1,0,0,0,0,0,0,0
5990,0,0,0,0,0,0,1,0
5991,0,0,0,1,0,0,0,0
5992,1,0,0,0,0,0,0,0
5993,0,0,0,0,1,0,0,0
5994,1,0,0,0,0,0,0,0
5995,1,0,0,0,0,0,0,0
5996,0,0,0,1,0,0,0,0
5997,0,0,0,0,1,0,0,0
5998,1,0,0,0,0,0,0,0
5999,1,0,0,0,0,0,0,0
6000,1,0,0,0,0,0,0,0
6001,0,0,0,1,0,0,0,0
6002,1,0,0,0,0,0,0,0
6003,0,0,1,0,0,0,0,0
6004,0,1,0,0,0,0,0,0
6005,1,0,0,0,0,0,0,0
6006,0,1,0,0,0,0,0,0
6007,0,0,1,0,0,0,0,0
6008,0,0,1,0,0,0,0,0
6009,1,0,0,0,0,0,0,0
6010,0,0,0,0,1,0,0,0
6011,0,0,1,0,0,0,0,0
6012,1,0,0,0,0,0,0,0
6013,1,0,0,0,0,0,0,0
6014,0,1,0,0,0,0,0,0
6015,0,0,1,0,0,0,0,0
6016,1,0,0,0,0,0,0,0
6017,1,0,0,0,0,0,0,0
6018,1,0,0,0,0,0,0,0
6019,1,0,0,0,0,0,0,0
6020,1,0,0,0,0,0,0,0
6021,1,0,0,0,0,0,0,0
6022,1,0,0,0,0,0,0,0
6023,1,0,0,0,0,0,0,0
6024,0,0,0,1,0,0,0,0
6025,0,0,1,0,0,0,0,0
6026,1,0,0,0,0,0,0,0
6027,1,0,0,0,0,0,0,0
6028,0,0,0,0,1,0,0,0
6029,1,0,0,0,0,0,0,0
6030,0,0,1,0,0,0,0,0
6031,0,0,1,0,0,0,0,0
6032,1,0,0,0,0,0,0,0
6033,0,0,0,0,0,0,1,0
6034,1,0,0,0,0,0,0,0
6035,1,0,0,0,0,0,0,0
6036,0,0,1,0,0,0,0,0
6037,0,0,0,0,1,0,0,0
6038,0,0,0,0,1,0,0,0
6039,1,0,0,0,0,0,0,0
6040,1,0,0,0,0,0,0,0
6041,0,0,0,0,0,0,1,0
6042,1,0,0,0,0,0,0,0
6043,0,1,0,0,0,0,0,0
6044,0,1,0,0,0,0,0,0
6045,1,0,0,0,0,0,0,0
6046,1,0,0,0,0,0,0,0
6047,1,0,0,0,0,0,0,0
6048,0,1,0,0,0,0,0,0
6049,1,0,0,0,0,0,0,0
6050,1,0,0,0,0,0,0,0
6051,1,0,0,0,0,0,0,0
6052,0,1,0,0,0,0,0,0
6053,0,0,1,0,0,0,0,0
6054,0,0,1,0,0,0,0,0
6055,1,0,0,0,0,0,0,0
6056,1,0,0,0,0,0,0,0
6057,1,0,0,0,0,0,0,0
6058,0,0,0,1,0,0,0,0
6059,1,0,0,0,0,0,0,0
6060,0,1,0,0,0,0,0,0
6061,1,0,0,0,0,0,0,0
6062,1,0,0,0,0,0,0,0
6063,1,0,0,0,0,0,0,0
6064,0,0,0,1,0,0,0,0
6065,1,0,0,0,0,0,0,0
6066,1,0,0,0,0,0,0,0
6067,1,0,0,0,0,0,0,0
6068,0,0,1,0,0,0,0,0
6069,1,0,0,0,0,0,0,0
6070,0,0,1,0,0,0,0,0
6071,1,0,0,0,0,0,0,0
6072,1,0,0,0,0,0,0,0
6073,1,0,0,0,0,0,0,0
6074,0,1,0,0,0,0,0,0
6075,0,0,0,1,0,0,0,0
6076,1,0,0,0,0,0,0,0
6077,1,0,0,0,0,0,0,0
6078,1,0,0,0,0,0,0,0
6079,1,0,0,0,0,0,0,0
6080,1,0,0,0,0,0,0,0
6081,0,1,0,0,0,0,0,0
6082,1,0,0,0,0,0,0,0
6083,1,0,0,0,0,0,0,0
6084,0,0,1,0,0,0,0,0
6085,0,0,1,0,0,0,0,0
6086,0,1,0,0,0,0,0,0
6087,0,0,1,0,0,0,0,0
6088,1,0,0,0,0,0,0,0
6089,1,0,0,0,0,0,0,0
6090,1,0,0,0,0,0,0,0
6091,1,0,0,0,0,0,0,0
6092,0,0,1,0,0,0,0,0
6093,1,0,0,0,0,0,0,0
6094,0,0,0,1,0,0,0,0
6095,0,0,0,1,0,0,0,0
6096,0,0,1,0,0,0,0,0
6097,1,0,0,0,0,0,0,0
6098,0,0,1,0,0,0,0,0
6099,0,0,1,0,0,0,0,0
6100,0,0,0,0,1,0,0,0
6101,1,0,0,0,0,0,0,0
6102,0,1,0,0,0,0,0,0
6103,1,0,0,0,0,0,0,0
6104,1,0,0,0,0,0,0,0
6105,0,0,0,0,1,0,0,0
6106,1,0,0,0,0,0,0,0
6107,0,0,1,0,0,0,0,0
6108,1,0,0,0,0,0,0,0
6109,0,0,0,0,0,0,1,0
6110,1,0,0,0,0,0,0,0
6111,1,0,0,0,0,0,0,0
6112,0,0,1,0,0,0,0,0
6113,1,0,0,0,0,0,0,0
6114,1,0,0,0,0,0,0,0
6115,0,0,1,0,0,0,0,0
6116,1,0,0,0,0,0,0,0
6117,1,0,0,0,0,0,0,0
6118,1,0,0,0,0,0,0,0
6119,0,0,0,0,1,0,0,0
6120,1,0,0,0,0,0,0,0
6121,0,0,0,1,0,0,0,0
6122,0,0,0,0,0,0,1,0
6123,0,0,1,0,0,0,0,0
6124,0,0,1,0,0,0,0,0
6125,0,0,0,1,0,0,0,0
6126,1,0,0,0,0,0,0,0
6127,0,0,1,0,0,0,0,0
6128,0,0,0,1,0,0,0,0
6129,1,0,0,0,0,0,0,0
6130,1,0,0,0,0,0,0,0
6131,1,0,0,0,0,0,0,0
6132,0,0,1,0,0,0,0,0
6133,1,0,0,0,0,0,0,0
6134,1,0,0,0,0,0,0,0
6135,0,0,1,0,0,0,0,0
6136,0,0,1,0,0,0,0,0
6137,0,0,0,0,1,0,0,0
6138,1,0,0,0,0,0,0,0
6139,1,0,0,0,0,0,0,0
6140,0,0,0,0,1,0,0,0
6141,1,0,0,0,0,0,0,0
6142,0,0,0,1,0,0,0,0
6143,0,0,0,0,1,0,0,0
6144,1,0,0,0,0,0,0,0
6145,1,0,0,0,0,0,0,0
6146,1,0,0,0,0,0,0,0
6147,1,0,0,0,0,0,0,0
6148,0,0,0,0,1,0,0,0
6149,0,0,0,0,1,0,0,0
6150,0,0,0,0,1,0,0,0
6151,1,0,0,0,0,0,0,0
6152,0,0,0,0,1,0,0,0
6153,1,0,0,0,0,0,0,0
6154,0,0,0,0,1,0,0,0
6155,1,0,0,0,0,0,0,0
6156,1,0,0,0,0,0,0,0
6157,1,0,0,0,0,0,0,0
6158,1,0,0,0,0,0,0,0
6159,0,0,0,1,0,0,0,0
6160,0,0,1,0,0,0,0,0
6161,1,0,0,0,0,0,0,0
6162,1,0,0,0,0,0,0,0
6163,0,0,0,1,0,0,0,0
6164,1,0,0,0,0,0,0,0
6165,1,0,0,0,0,0,0,0
6166,1,0,0,0,0,0,0,0
6167,1,0,0,0,0,0,0,0
6168,1,0,0,0,0,0,0,0
6169,0,0,0,0,1,0,0,0
6170,1,0,0,0,0,0,0,0
6171,1,0,0,0,0,0,0,0
6172,1,0,0,0,0,0,0,0
6173,0,0,0,0,0,0,1,0
6174,1,0,0,0,0,0,0,0
6175,0,0,0,1,0,0,0,0
6176,1,0,0,0,0,0,0,0
6177,0,0,0,1,0,0,0,0
6178,1,0,0,0,0,0,0,0
6179,1,0,0,0,0,0,0,0
6180,1,0,0,0,0,0,0,0
6181,1,0,0,0,0,0,0,0
6182,1,0,0,0,0,0,0,0
6183,1,0,0,0,0,0,0,0
6184,1,0,0,0,0,0,0,0
6185,0,0,1,0,0,0,0,0
6186,1,0,0,0,0,0,0,0
6187,0,0,0,0,1,0,0,0
6188,1,0,0,0,0,0,0,0
6189,0,0,1,0,0,0,0,0
6190,1,0,0,0,0,0,0,0
6191,1,0,0,0,0,0,0,0
6192,1,0,0,0,0,0,0,0
6193,0,0,1,0,0,0,0,0
6194,0,0,1,0,0,0,0,0
6195,1,0,0,0,0,0,0,0
6196,0,0,0,1,0,0,0,0
6197,1,0,0,0,0,0,0,0
6198,1,0,0,0,0,0,0,0
6199,1,0,0,0,0,0,0,0
6200,1,0,0,0,0,0,0,0
6201,1,0,0,0,0,0,0,0
6202,0,0,1,0,0,0,0,0
6203,0,1,0,0,0,0,0,0
6204,1,0,0,0,0,0,0,0
6205,1,0,0,0,0,0,0,0
6206,1,0,0,0,0,0,0,0
6207,1,0,0,0,0,0,0,0
6208,0,1,0,0,0,0,0,0
6209,1,0,0,0,0,0,0,0
6210,1,0,0,0,0,0,0,0
6211,1,0,0,0,0,0,0,0
6212,1,0,0,0,0,0,0,0
6213,1,0,0,0,0,0,0,0
6214,1,0,0,0,0,0,0,0
6215,0,0,0,0,1,0,0,0
6216,1,0,0,0,0,0,0,0
6217,1,0,0,0,0,0,0,0
6218,1,0,0,0,0,0,0,0
6219,1,0,0,0,0,0,0,0
6220,0,0,0,0,1,0,0,0
6221,1,0,0,0,0,0,0,0
6222,1,0,0,0,0,0,0,0
6223,1,0,0,0,0,0,0,0
6224,0,0,0,1,0,0,0,0
6225,0,0,1,0,0,0,0,0
6226,0,0,0,1,0,0,0,0
6227,1,0,0,0,0,0,0,0
6228,1,0,0,0,0,0,0,0
6229,0,0,1,0,0,0,0,0
6230,0,1,0,0,0,0,0,0
6231,1,0,0,0,0,0,0,0
6232,1,0,0,0,0,0,0,0
6233,0,1,0,0,0,0,0,0
6234,1,0,0,0,0,0,0,0
6235,1,0,0,0,0,0,0,0
6236,0,0,0,1,0,0,0,0
6237,0,1,0,0,0,0,0,0
6238,1,0,0,0,0,0,0,0
6239,0,0,1,0,0,0,0,0
6240,0,1,0,0,0,0,0,0
6241,0,0,0,0,1,0,0,0
6242,1,0,0,0,0,0,0,0
6243,1,0,0,0,0,0,0,0
6244,0,0,0,1,0,0,0,0
6245,1,0,0,0,0,0,0,0
6246,1,0,0,0,0,0,0,0
6247,0,0,1,0,0,0,0,0
6248,1,0,0,0,0,0,0,0
6249,1,0,0,0,0,0,0,0
6250,0,0,1,0,0,0,0,0
6251,0,1,0,0,0,0,0,0
6252,0,0,0,1,0,0,0,0
6253,0,0,0,0,1,0,0,0
6254,1,0,0,0,0,0,0,0
6255,1,0,0,0,0,0,0,0
6256,1,0,0,0,0,0,0,0
6257,0,0,1,0,0,0,0,0
6258,0,0,0,0,1,0,0,0
6259,1,0,0,0,0,0,0,0
6260,1,0,0,0,0,0,0,0
6261,0,0,1,0,0,0,0,0
6262,0,0,1,0,0,0,0,0
6263,1,0,0,0,0,0,0,0
6264,0,0,1,0,0,0,0,0
6265,1,0,0,0,0,0,0,0
6266,0,0,0,1,0,0,0,0
6267,1,0,0,0,0,0,0,0
6268,1,0,0,0,0,0,0,0
6269,1,0,0,0,0,0,0,0
6270,0,0,0,1,0,0,0,0
6271,1,0,0,0,0,0,0,0
6272,1,0,0,0,0,0,0,0
6273,0,0,0,1,0,0,0,0
6274,0,0,0,1,0,0,0,0
6275,1,0,0,0,0,0,0,0
6276,1,0,0,0,0,0,0,0
6277,1,0,0,0,0,0,0,0
6278,1,0,0,0,0,0,0,0
6279,1,0,0,0,0,0,0,0
6280,0,0,1,0,0,0,0,0
6281,1,0,0,0,0,0,0,0
6282,0,0,0,0,1,0,0,0
6283,1,0,0,0,0,0,0,0
6284,1,0,0,0,0,0,0,0
6285,1,0,0,0,0,0,0,0
6286,1,0,0,0,0,0,0,0
6287,1,0,0,0,0,0,0,0
6288,1,0,0,0,0,0,0,0
6289,0,0,0,0,1,0,0,0
6290,1,0,0,0,0,0,0,0
6291,0,0,0,1,0,0,0,0
6292,0,0,0,1,0,0,0,0
6293,1,0,0,0,0,0,0,0
6294,1,0,0,0,0,0,0,0
6295,0,0,0,0,0,0,1,0
6296,1,0,0,0,0,0,0,0
6297,0,0,1,0,0,0,0,0
6298,1,0,0,0,0,0,0,0
6299,1,0,0,0,0,0,0,0
6300,1,0,0,0,0,0,0,0
6301,0,0,0,0,1,0,0,0
6302,1,0,0,0,0,0,0,0
6303,1,0,0,0,0,0,0,0
6304,1,0,0,0,0,0,0,0
6305,1,0,0,0,0,0,0,0
6306,1,0,0,0,0,0,0,0
6307,0,0,0,0,1,0,0,0
6308,1,0,0,0,0,0,0,0
6309,0,0,0,0,1,0,0,0
6310,0,0,0,1,0,0,0,0
6311,1,0,0,0,0,0,0,0
6312,1,0,0,0,0,0,0,0
6313,0,0,1,0,0,0,0,0
6314,0,0,1,0,0,0,0,0
6315,1,0,0,0,0,0,0,0
6316,1,0,0,0,0,0,0,0
6317,0,0,1,0,0,0,0,0
6318,1,0,0,0,0,0,0,0
6319,1,0,0,0,0,0,0,0
6320,1,0,0,0,0,0,0,0
6321,1,0,0,0,0,0,0,0
6322,1,0,0,0,0,0,0,0
6323,1,0,0,0,0,0,0,0
6324,1,0,0,0,0,0,0,0
6325,0,0,0,0,0,0,1,0
6326,0,0,0,1,0,0,0,0
6327,0,0,0,0,0,0,1,0
6328,1,0,0,0,0,0,0,0
6329,1,0,0,0,0,0,0,0
6330,1,0,0,0,0,0,0,0
6331,1,0,0,0,0,0,0,0
6332,0,1,0,0,0,0,0,0
6333,1,0,0,0,0,0,0,0
6334,1,0,0,0,0,0,0,0
6335,1,0,0,0,0,0,0,0
6336,0,0,0,0,0,0,1,0
6337,0,0,1,0,0,0,0,0
6338,0,0,0,1,0,0,0,0
6339,1,0,0,0,0,0,0,0
6340,1,0,0,0,0,0,0,0
6341,1,0,0,0,0,0,0,0
6342,0,0,0,0,0,0,1,0
6343,0,0,1,0,0,0,0,0
6344,0,0,0,1,0,0,0,0
6345,1,0,0,0,0,0,0,0
6346,0,0,1,0,0,0,0,0
6347,1,0,0,0,0,0,0,0
6348,0,0,0,1,0,0,0,0
6349,0,0,0,1,0,0,0,0
6350,0,0,1,0,0,0,0,0
6351,1,0,0,0,0,0,0,0
6352,0,1,0,0,0,0,0,0
6353,1,0,0,0,0,0,0,0
6354,0,0,0,1,0,0,0,0
6355,1,0,0,0,0,0,0,0
6356,1,0,0,0,0,0,0,0
6357,0,0,1,0,0,0,0,0
6358,1,0,0,0,0,0,0,0
6359,1,0,0,0,0,0,0,0
6360,1,0,0,0,0,0,0,0
6361,1,0,0,0,0,0,0,0
6362,1,0,0,0,0,0,0,0
6363,0,0,0,1,0,0,0,0
6364,1,0,0,0,0,0,0,0
6365,0,0,0,1,0,0,0,0
6366,0,0,0,0,0,0,1,0
6367,0,0,0,1,0,0,0,0
6368,1,0,0,0,0,0,0,0
6369,1,0,0,0,0,0,0,0
6370,1,0,0,0,0,0,0,0
6371,1,0,0,0,0,0,0,0
6372,1,0,0,0,0,0,0,0
6373,1,0,0,0,0,0,0,0
6374,0,0,0,1,0,0,0,0
6375,1,0,0,0,0,0,0,0
6376,1,0,0,0,0,0,0,0
6377,1,0,0,0,0,0,0,0
6378,0,0,0,1,0,0,0,0
6379,1,0,0,0,0,0,0,0
6380,1,0,0,0,0,0,0,0
6381,1,0,0,0,0,0,0,0
6382,0,0,0,0,1,0,0,0
6383,1,0,0,0,0,0,0,0
6384,1,0,0,0,0,0,0,0
6385,1,0,0,0,0,0,0,0
6386,1,0,0,0,0,0,0,0
6387,1,0,0,0,0,0,0,0
6388,0,0,0,0,1,0,0,0
6389,0,0,0,0,1,0,0,0
6390,1,0,0,0,0,0,0,0
6391,1,0,0,0,0,0,0,0
6392,0,0,0,0,0,0,1,0
6393,1,0,0,0,0,0,0,0
6394,0,0,0,0,1,0,0,0
6395,1,0,0,0,0,0,0,0
6396,0,0,0,1,0,0,0,0
6397,1,0,0,0,0,0,0,0
6398,1,0,0,0,0,0,0,0
6399,1,0,0,0,0,0,0,0
6400,1,0,0,0,0,0,0,0
6401,1,0,0,0,0,0,0,0
6402,0,0,0,0,0,0,1,0
6403,0,0,0,0,1,0,0,0
6404,0,0,1,0,0,0,0,0
6405,1,0,0,0,0,0,0,0
6406,0,0,1,0,0,0,0,0
6407,0,0,1,0,0,0,0,0
6408,1,0,0,0,0,0,0,0
6409,0,1,0,0,0,0,0,0
6410,1,0,0,0,0,0,0,0
6411,0,0,1,0,0,0,0,0
6412,1,0,0,0,0,0,0,0
6413,0,0,1,0,0,0,0,0
6414,1,0,0,0,0,0,0,0
6415,0,0,0,1,0,0,0,0
6416,1,0,0,0,0,0,0,0
6417,1,0,0,0,0,0,0,0
6418,1,0,0,0,0,0,0,0
6419,0,0,0,0,0,0,1,0
6420,1,0,0,0,0,0,0,0
6421,0,0,0,0,1,0,0,0
6422,0,0,0,1,0,0,0,0
6423,0,0,0,0,1,0,0,0
6424,0,0,0,1,0,0,0,0
6425,1,0,0,0,0,0,0,0
6426,0,0,0,0,1,0,0,0
6427,0,0,0,0,1,0,0,0
6428,1,0,0,0,0,0,0,0
6429,0,0,0,1,0,0,0,0
6430,1,0,0,0,0,0,0,0
6431,0,1,0,0,0,0,0,0
6432,1,0,0,0,0,0,0,0
6433,1,0,0,0,0,0,0,0
6434,0,0,0,0,1,0,0,0
6435,1,0,0,0,0,0,0,0
6436,1,0,0,0,0,0,0,0
6437,0,0,1,0,0,0,0,0
6438,1,0,0,0,0,0,0,0
6439,0,0,0,0,0,0,1,0
6440,0,0,1,0,0,0,0,0
6441,0,0,1,0,0,0,0,0
6442,0,0,0,0,1,0,0,0
6443,1,0,0,0,0,0,0,0
6444,0,0,1,0,0,0,0,0
6445,0,0,0,1,0,0,0,0
6446,1,0,0,0,0,0,0,0
6447,1,0,0,0,0,0,0,0
6448,0,1,0,0,0,0,0,0
6449,0,0,1,0,0,0,0,0
6450,1,0,0,0,0,0,0,0
6451,1,0,0,0,0,0,0,0
6452,1,0,0,0,0,0,0,0
6453,1,0,0,0,0,0,0,0
6454,0,0,0,0,0,0,1,0
6455,0,0,1,0,0,0,0,0
6456,0,0,0,0,0,0,1,0
6457,0,0,0,0,1,0,0,0
6458,0,1,0,0,0,0,0,0
6459,1,0,0,0,0,0,0,0
6460,0,0,0,0,0,0,1,0
6461,0,0,0,1,0,0,0,0
6462,1,0,0,0,0,0,0,0
6463,0,0,0,0,1,0,0,0
6464,1,0,0,0,0,0,0,0
6465,1,0,0,0,0,0,0,0
6466,1,0,0,0,0,0,0,0
6467,1,0,0,0,0,0,0,0
